depth (m abs)	year
16.66	1770.262858
16.661	1770.26067
16.662	1770.258483
16.663	1770.256296
16.664	1770.254108
16.665	1770.251921
16.666	1770.249733
16.667	1770.247546
16.668	1770.245359
16.669	1770.243171
16.67	1770.240983
16.671	1770.238796
16.672	1770.236608
16.673	1770.234421
16.674	1770.232233
16.675	1770.230046
16.676	1770.227859
16.677	1770.225671
16.678	1770.223484
16.679	1770.221297
16.68	1770.219109
16.681	1770.216922
16.682	1770.214734
16.683	1770.212546
16.684	1770.210359
16.685	1770.208171
16.686	1770.205984
16.687	1770.203797
16.688	1770.201609
16.689	1770.199422
16.69	1770.197234
16.691	1770.195047
16.692	1770.19286
16.693	1770.190672
16.694	1770.188484
16.695	1770.186297
16.696	1770.184109
16.697	1770.181922
16.698	1770.179735
16.699	1770.177547
16.7	1770.17536
16.701	1770.173085
16.702	1770.17081
16.703	1770.168535
16.704	1770.16626
16.705	1770.163986
16.706	1770.161711
16.707	1770.159437
16.708	1770.157162
16.709	1770.154887
16.71	1770.152612
16.711	1770.150337
16.712	1770.148062
16.713	1770.145788
16.714	1770.143513
16.715	1770.141238
16.716	1770.138964
16.717	1770.136689
16.718	1770.134414
16.719	1770.132139
16.72	1770.129864
16.721	1770.12759
16.722	1770.125315
16.723	1770.12304
16.724	1770.120766
16.725	1770.118491
16.726	1770.116215
16.727	1770.113941
16.728	1770.111666
16.729	1770.109391
16.73	1770.107117
16.731	1770.104842
16.732	1770.102568
16.733	1770.100293
16.734	1770.098017
16.735	1770.095743
16.736	1770.093468
16.737	1770.091193
16.738	1770.088919
16.739	1770.086644
16.74	1770.084369
16.741	1770.082095
16.742	1770.079819
16.743	1770.077545
16.744	1770.07527
16.745	1770.072995
16.746	1770.070721
16.747	1770.068446
16.748	1770.066171
16.749	1770.063896
16.75	1770.061621
16.751	1770.059346
16.752	1770.057072
16.753	1770.054797
16.754	1770.052522
16.755	1770.050248
16.756	1770.047973
16.757	1770.045698
16.758	1770.043423
16.759	1770.041148
16.76	1770.038874
16.761	1770.036599
16.762	1770.034324
16.763	1770.03205
16.764	1770.029775
16.765	1770.0275
16.766	1770.025225
16.767	1770.02295
16.768	1770.020676
16.769	1770.018401
16.77	1770.016126
16.771	1770.013852
16.772	1770.011577
16.773	1770.009301
16.774	1770.007027
16.775	1770.004752
16.776	1770.002477
16.777	1770.000203
16.778	1769.997928
16.779	1769.995654
16.78	1769.993379
16.781	1769.991103
16.782	1769.988829
16.783	1769.986554
16.784	1769.984279
16.785	1769.982005
16.786	1769.97973
16.787	1769.977455
16.788	1769.975181
16.789	1769.972905
16.79	1769.97063
16.791	1769.968356
16.792	1769.966081
16.793	1769.963807
16.794	1769.961532
16.795	1769.959257
16.796	1769.956982
16.797	1769.954707
16.798	1769.952432
16.799	1769.950158
16.8	1769.947883
16.801	1769.945608
16.802	1769.943334
16.803	1769.941059
16.804	1769.938784
16.805	1769.936509
16.806	1769.934234
16.807	1769.93196
16.808	1769.929685
16.809	1769.92741
16.81	1769.925136
16.811	1769.922861
16.812	1769.920586
16.813	1769.918311
16.814	1769.916036
16.815	1769.913762
16.816	1769.911487
16.817	1769.909212
16.818	1769.906938
16.819	1769.904663
16.82	1769.902387
16.821	1769.900113
16.822	1769.897838
16.823	1769.895563
16.824	1769.893289
16.825	1769.891014
16.826	1769.888739
16.827	1769.886465
16.828	1769.884189
16.829	1769.881915
16.83	1769.87964
16.831	1769.877365
16.832	1769.875091
16.833	1769.872816
16.834	1769.870541
16.835	1769.868266
16.836	1769.865991
16.837	1769.863716
16.838	1769.861442
16.839	1769.859167
16.84	1769.856893
16.841	1769.854618
16.842	1769.852343
16.843	1769.850068
16.844	1769.847793
16.845	1769.845518
16.846	1769.843244
16.847	1769.840969
16.848	1769.838694
16.849	1769.83642
16.85	1769.834145
16.851	1769.83187
16.852	1769.829595
16.853	1769.82732
16.854	1769.825046
16.855	1769.822771
16.856	1769.820496
16.857	1769.818222
16.858	1769.815947
16.859	1769.813671
16.86	1769.811397
16.861	1769.809122
16.862	1769.806847
16.863	1769.804573
16.864	1769.802298
16.865	1769.800024
16.866	1769.797749
16.867	1769.795473
16.868	1769.793199
16.869	1769.790924
16.87	1769.788649
16.871	1769.786375
16.872	1769.7841
16.873	1769.781825
16.874	1769.779551
16.875	1769.777275
16.876	1769.775001
16.877	1769.772726
16.878	1769.770451
16.879	1769.768177
16.88	1769.765902
16.881	1769.763627
16.882	1769.761352
16.883	1769.759077
16.884	1769.756802
16.885	1769.754528
16.886	1769.752253
16.887	1769.749979
16.888	1769.747704
16.889	1769.745429
16.89	1769.743154
16.891	1769.740879
16.892	1769.738604
16.893	1769.73633
16.894	1769.734055
16.895	1769.73178
16.896	1769.729506
16.897	1769.727231
16.898	1769.724956
16.899	1769.722681
16.9	1769.720406
16.901	1769.718132
16.902	1769.715857
16.903	1769.713582
16.904	1769.711308
16.905	1769.709033
16.906	1769.706757
16.907	1769.704483
16.908	1769.702208
16.909	1769.699933
16.91	1769.697659
16.911	1769.695384
16.912	1769.69311
16.913	1769.690835
16.914	1769.688559
16.915	1769.686285
16.916	1769.68401
16.917	1769.681735
16.918	1769.679461
16.919	1769.677186
16.92	1769.674911
16.921	1769.672636
16.922	1769.670361
16.923	1769.668086
16.924	1769.665812
16.925	1769.663537
16.926	1769.661263
16.927	1769.658988
16.928	1769.656713
16.929	1769.654438
16.93	1769.652163
16.931	1769.649888
16.932	1769.647614
16.933	1769.645339
16.934	1769.643064
16.935	1769.64079
16.936	1769.638515
16.937	1769.63624
16.938	1769.633965
16.939	1769.63169
16.94	1769.629416
16.941	1769.627141
16.942	1769.624866
16.943	1769.622592
16.944	1769.620317
16.945	1769.618041
16.946	1769.615767
16.947	1769.613492
16.948	1769.611218
16.949	1769.608943
16.95	1769.606668
16.951	1769.604394
16.952	1769.602119
16.953	1769.599843
16.954	1769.597569
16.955	1769.595294
16.956	1769.593019
16.957	1769.590745
16.958	1769.58847
16.959	1769.586195
16.96	1769.583921
16.961	1769.581645
16.962	1769.579371
16.963	1769.577096
16.964	1769.574821
16.965	1769.572547
16.966	1769.570272
16.967	1769.567997
16.968	1769.565722
16.969	1769.563447
16.97	1769.561172
16.971	1769.558898
16.972	1769.556623
16.973	1769.554349
16.974	1769.552074
16.975	1769.549799
16.976	1769.547524
16.977	1769.545249
16.978	1769.542974
16.979	1769.5407
16.98	1769.538425
16.981	1769.53615
16.982	1769.533876
16.983	1769.531601
16.984	1769.529326
16.985	1769.527051
16.986	1769.524776
16.987	1769.522502
16.988	1769.520227
16.989	1769.517952
16.99	1769.515678
16.991	1769.513403
16.992	1769.511127
16.993	1769.508853
16.994	1769.506578
16.995	1769.504303
16.996	1769.502029
16.997	1769.499754
16.998	1769.49748
16.999	1769.495205
17	1769.492929
17.001	1769.490655
17.002	1769.48838
17.003	1769.486105
17.004	1769.483831
17.005	1769.481556
17.006	1769.479281
17.007	1769.477006
17.008	1769.474731
17.009	1769.472457
17.01	1769.470182
17.011	1769.467907
17.012	1769.465633
17.013	1769.463358
17.014	1769.461083
17.015	1769.458808
17.016	1769.456533
17.017	1769.454258
17.018	1769.451984
17.019	1769.449709
17.02	1769.447435
17.021	1769.44516
17.022	1769.442885
17.023	1769.44061
17.024	1769.438335
17.025	1769.43606
17.026	1769.433786
17.027	1769.431511
17.028	1769.429236
17.029	1769.426962
17.03	1769.424687
17.031	1769.422411
17.032	1769.420137
17.033	1769.417862
17.034	1769.415588
17.035	1769.41358
17.036	1769.411664
17.037	1769.409749
17.038	1769.407834
17.039	1769.405918
17.04	1769.404002
17.041	1769.402087
17.042	1769.400172
17.043	1769.398256
17.044	1769.396341
17.045	1769.394426
17.046	1769.39251
17.047	1769.390595
17.048	1769.38868
17.049	1769.386765
17.05	1769.384849
17.051	1769.382933
17.052	1769.381018
17.053	1769.379102
17.054	1769.377187
17.055	1769.375272
17.056	1769.373357
17.057	1769.371441
17.058	1769.369526
17.059	1769.367611
17.06	1769.365695
17.061	1769.36378
17.062	1769.361865
17.063	1769.359949
17.064	1769.358033
17.065	1769.356118
17.066	1769.354203
17.067	1769.352287
17.068	1769.350372
17.069	1769.348457
17.07	1769.346541
17.071	1769.344626
17.072	1769.342711
17.073	1769.340796
17.074	1769.33888
17.075	1769.336965
17.076	1769.335049
17.077	1769.333133
17.078	1769.331218
17.079	1769.329303
17.08	1769.327388
17.081	1769.325472
17.082	1769.323557
17.083	1769.321642
17.084	1769.319726
17.085	1769.317811
17.086	1769.315896
17.087	1769.31398
17.088	1769.312065
17.089	1769.310149
17.09	1769.308234
17.091	1769.306318
17.092	1769.304403
17.093	1769.302488
17.094	1769.300572
17.095	1769.298657
17.096	1769.296742
17.097	1769.294827
17.098	1769.292911
17.099	1769.290996
17.1	1769.289081
17.101	1769.287164
17.102	1769.285249
17.103	1769.283334
17.104	1769.281419
17.105	1769.279503
17.106	1769.277588
17.107	1769.275673
17.108	1769.273757
17.109	1769.271842
17.11	1769.269927
17.111	1769.268011
17.112	1769.266096
17.113	1769.264181
17.114	1769.262265
17.115	1769.260349
17.116	1769.258434
17.117	1769.256519
17.118	1769.254603
17.119	1769.252688
17.12	1769.250773
17.121	1769.248858
17.122	1769.246942
17.123	1769.245027
17.124	1769.243112
17.125	1769.241196
17.126	1769.23928
17.127	1769.237365
17.128	1769.23545
17.129	1769.233534
17.13	1769.231619
17.131	1769.229704
17.132	1769.227788
17.133	1769.225873
17.134	1769.223958
17.135	1769.222042
17.136	1769.220127
17.137	1769.218212
17.138	1769.216297
17.139	1769.21438
17.14	1769.212465
17.141	1769.21055
17.142	1769.208634
17.143	1769.206719
17.144	1769.204804
17.145	1769.202889
17.146	1769.200973
17.147	1769.199058
17.148	1769.197143
17.149	1769.195227
17.15	1769.193312
17.151	1769.191396
17.152	1769.189481
17.153	1769.187565
17.154	1769.18565
17.155	1769.183735
17.156	1769.181819
17.157	1769.179904
17.158	1769.177989
17.159	1769.176073
17.16	1769.174158
17.161	1769.172243
17.162	1769.170328
17.163	1769.168412
17.164	1769.166496
17.165	1769.164581
17.166	1769.162665
17.167	1769.16075
17.168	1769.158835
17.169	1769.15692
17.17	1769.155004
17.171	1769.153089
17.172	1769.151174
17.173	1769.149258
17.174	1769.147343
17.175	1769.145428
17.176	1769.143512
17.177	1769.141596
17.178	1769.139681
17.179	1769.137766
17.18	1769.13585
17.181	1769.133935
17.182	1769.13202
17.183	1769.130104
17.184	1769.128189
17.185	1769.126274
17.186	1769.124359
17.187	1769.122443
17.188	1769.120528
17.189	1769.118612
17.19	1769.116697
17.191	1769.114781
17.192	1769.112866
17.193	1769.110951
17.194	1769.109035
17.195	1769.10712
17.196	1769.105205
17.197	1769.103289
17.198	1769.101374
17.199	1769.099459
17.2	1769.097544
17.201	1769.095628
17.202	1769.093712
17.203	1769.091797
17.204	1769.089881
17.205	1769.087966
17.206	1769.086051
17.207	1769.084136
17.208	1769.08222
17.209	1769.080305
17.21	1769.07839
17.211	1769.076474
17.212	1769.074559
17.213	1769.072644
17.214	1769.070728
17.215	1769.068812
17.216	1769.066897
17.217	1769.064982
17.218	1769.063066
17.219	1769.061151
17.22	1769.059236
17.221	1769.05732
17.222	1769.055405
17.223	1769.05349
17.224	1769.051575
17.225	1769.049659
17.226	1769.047744
17.227	1769.045828
17.228	1769.043912
17.229	1769.041997
17.23	1769.040082
17.231	1769.038167
17.232	1769.036251
17.233	1769.034336
17.234	1769.032421
17.235	1769.030505
17.236	1769.02859
17.237	1769.026675
17.238	1769.024759
17.239	1769.022843
17.24	1769.020928
17.241	1769.019013
17.242	1769.017097
17.243	1769.015182
17.244	1769.013267
17.245	1769.011351
17.246	1769.009436
17.247	1769.007521
17.248	1769.005606
17.249	1769.00369
17.25	1769.001775
17.251	1768.99986
17.252	1768.997943
17.253	1768.996028
17.254	1768.994113
17.255	1768.992198
17.256	1768.990282
17.257	1768.988367
17.258	1768.986452
17.259	1768.984536
17.26	1768.982621
17.261	1768.980706
17.262	1768.97879
17.263	1768.976875
17.264	1768.974959
17.265	1768.973044
17.266	1768.971128
17.267	1768.969213
17.268	1768.967298
17.269	1768.965382
17.27	1768.963467
17.271	1768.961552
17.272	1768.959637
17.273	1768.957721
17.274	1768.955806
17.275	1768.953891
17.276	1768.951975
17.277	1768.950059
17.278	1768.948144
17.279	1768.946229
17.28	1768.944313
17.281	1768.942398
17.282	1768.940483
17.283	1768.938567
17.284	1768.936652
17.285	1768.934737
17.286	1768.932821
17.287	1768.930906
17.288	1768.928991
17.289	1768.927075
17.29	1768.925159
17.291	1768.923244
17.292	1768.921329
17.293	1768.919413
17.294	1768.917498
17.295	1768.915583
17.296	1768.913668
17.297	1768.911752
17.298	1768.909837
17.299	1768.907922
17.3	1768.906006
17.301	1768.904091
17.302	1768.902175
17.303	1768.90026
17.304	1768.898344
17.305	1768.896429
17.306	1768.894514
17.307	1768.892598
17.308	1768.890683
17.309	1768.888768
17.31	1768.886852
17.311	1768.884937
17.312	1768.883022
17.313	1768.881107
17.314	1768.87919
17.315	1768.877275
17.316	1768.87536
17.317	1768.873444
17.318	1768.871529
17.319	1768.869614
17.32	1768.867699
17.321	1768.865783
17.322	1768.863868
17.323	1768.861953
17.324	1768.860037
17.325	1768.858122
17.326	1768.856207
17.327	1768.854291
17.328	1768.852375
17.329	1768.85046
17.33	1768.848545
17.331	1768.846629
17.332	1768.844714
17.333	1768.842799
17.334	1768.840883
17.335	1768.838968
17.336	1768.837053
17.337	1768.835138
17.338	1768.833222
17.339	1768.831306
17.34	1768.829391
17.341	1768.827475
17.342	1768.82556
17.343	1768.823645
17.344	1768.82173
17.345	1768.819814
17.346	1768.817899
17.347	1768.815984
17.348	1768.814068
17.349	1768.812153
17.35	1768.810238
17.351	1768.808322
17.352	1768.806406
17.353	1768.804491
17.354	1768.802576
17.355	1768.80066
17.356	1768.798745
17.357	1768.79683
17.358	1768.794914
17.359	1768.792999
17.36	1768.791084
17.361	1768.789169
17.362	1768.787253
17.363	1768.785338
17.364	1768.783422
17.365	1768.781506
17.366	1768.779591
17.367	1768.777676
17.368	1768.775761
17.369	1768.773845
17.37	1768.77193
17.371	1768.770015
17.372	1768.768099
17.373	1768.766184
17.374	1768.764269
17.375	1768.762353
17.376	1768.760438
17.377	1768.758522
17.378	1768.756607
17.379	1768.754691
17.38	1768.752776
17.381	1768.750861
17.382	1768.748945
17.383	1768.74703
17.384	1768.745115
17.385	1768.7432
17.386	1768.741284
17.387	1768.739369
17.388	1768.737454
17.389	1768.735538
17.39	1768.733622
17.391	1768.731707
17.392	1768.729792
17.393	1768.727876
17.394	1768.725961
17.395	1768.724046
17.396	1768.72213
17.397	1768.720215
17.398	1768.7183
17.399	1768.716384
17.4	1768.714469
17.401	1768.712554
17.402	1768.710638
17.403	1768.708722
17.404	1768.706807
17.405	1768.704892
17.406	1768.702976
17.407	1768.701061
17.408	1768.699146
17.409	1768.697231
17.41	1768.695315
17.411	1768.6934
17.412	1768.691485
17.413	1768.689569
17.414	1768.687654
17.415	1768.685738
17.416	1768.683823
17.417	1768.681907
17.418	1768.679992
17.419	1768.678077
17.42	1768.676161
17.421	1768.674246
17.422	1768.672331
17.423	1768.670415
17.424	1768.6685
17.425	1768.666585
17.426	1768.66467
17.427	1768.662753
17.428	1768.660838
17.429	1768.658923
17.43	1768.657007
17.431	1768.655092
17.432	1768.653177
17.433	1768.651262
17.434	1768.649346
17.435	1768.647431
17.436	1768.645516
17.437	1768.6436
17.438	1768.641685
17.439	1768.63977
17.44	1768.637854
17.441	1768.635938
17.442	1768.634023
17.443	1768.632108
17.444	1768.630192
17.445	1768.628277
17.446	1768.626362
17.447	1768.624447
17.448	1768.622531
17.449	1768.620616
17.45	1768.618701
17.451	1768.616785
17.452	1768.614869
17.453	1768.612954
17.454	1768.611039
17.455	1768.609123
17.456	1768.607208
17.457	1768.605293
17.458	1768.603377
17.459	1768.601462
17.46	1768.599547
17.461	1768.597631
17.462	1768.595716
17.463	1768.593801
17.464	1768.591886
17.465	1768.589969
17.466	1768.588054
17.467	1768.586139
17.468	1768.584223
17.469	1768.582308
17.47	1768.580393
17.471	1768.578478
17.472	1768.576562
17.473	1768.574647
17.474	1768.572732
17.475	1768.570816
17.476	1768.568901
17.477	1768.566985
17.478	1768.56507
17.479	1768.563154
17.48	1768.561239
17.481	1768.559324
17.482	1768.557408
17.483	1768.555493
17.484	1768.553578
17.485	1768.551662
17.486	1768.549747
17.487	1768.547832
17.488	1768.545917
17.489	1768.544001
17.49	1768.542085
17.491	1768.54017
17.492	1768.538254
17.493	1768.536339
17.494	1768.534424
17.495	1768.532509
17.496	1768.530593
17.497	1768.528678
17.498	1768.526763
17.499	1768.524847
17.5	1768.522932
17.501	1768.521017
17.502	1768.518969
17.503	1768.516774
17.504	1768.514577
17.505	1768.512382
17.506	1768.510185
17.507	1768.50799
17.508	1768.505794
17.509	1768.503598
17.51	1768.501402
17.511	1768.499206
17.512	1768.49701
17.513	1768.494815
17.514	1768.492619
17.515	1768.490423
17.516	1768.488228
17.517	1768.486031
17.518	1768.483836
17.519	1768.481639
17.52	1768.479444
17.521	1768.477248
17.522	1768.475052
17.523	1768.472856
17.524	1768.47066
17.525	1768.468464
17.526	1768.466269
17.527	1768.464072
17.528	1768.461877
17.529	1768.459681
17.53	1768.457485
17.531	1768.455289
17.532	1768.453093
17.533	1768.450897
17.534	1768.448702
17.535	1768.446505
